,0,1,2
600,0.001102497,0.000250613,7.81e-06
601,0.000988406,0.000308039,1.52e-05
602,0.000451294,0.000899469,-4.21e-05
603,0.000261779,0.0008659855000000001,-3.46e-05
604,-0.000496098,0.000832502,0.000274268
605,-0.000866522,0.001220493,3.97e-05
606,-0.00150924,0.0006377,0.000291746
607,-0.000868043,0.000689572,0.000151075
608,-0.001411146,0.000541342,0.000210745
609,-0.00164905,0.0007126165000000001,-6.09e-05
610,-0.001886954,0.000883891,8.24e-06
611,-0.002046927,0.000768715,0.000296
612,-0.002396525,0.001267588,0.000101594
613,-0.002753312,0.001287458,0.000199435
614,-0.002654656,0.0012478965,-2.55e-05
615,-0.003300047,0.001208335,-2.19e-05
616,-0.003812858,0.000832185,1.69e-05
617,-0.003888342,0.000857368,0.000225041
618,-0.003777032,0.000873679,-4.32e-06
619,-0.004453807,0.000849403,-1.14e-05
620,-0.003750417,0.000991586,-2.62e-05
621,-0.003423519,0.001133769,-3.99e-05
622,-0.003651582,0.000778014,-0.000122532
623,-0.003279667,0.000494085,-3.88e-05
624,-0.002415513,0.000348356,-0.000135291
625,-0.002018489,8.18e-05,-7.75e-05
626,-0.001703095,0.00019319600000000003,8.75e-05
627,-0.001118673,0.000304592,8.39e-06
628,-0.000534251,0.000291895,-1.17e-05
629,-0.000190515,0.000838753,-2.08e-05
630,0.000243975,0.000540083,0.000341088
631,0.000733816,0.0005581715000000001,0.000311473
632,0.000833006,0.00057626,7e-05
633,0.001438714,0.000143858,-9.39e-05
634,0.002295639,-0.000582869,-5.26e-05
635,0.001734932,-0.000465886,-0.000129371
636,0.001346226,-0.000823495,7.42e-06
637,0.000658941,-0.001111199,8.91e-05
638,0.000782428,-0.001398903,-0.000138561
639,0.00014487,-0.001012469,-0.000112767
640,0.001107666,-0.000630485,-0.000262103
641,0.001709157,-0.000646859,2.33e-06
642,0.00232599,-0.0006024895,2.38e-05
643,0.002554093,-0.00055812,0.000141666
644,0.002419925,-0.000970554,-6.06e-05
645,0.002272352,-0.001157713,-8.15e-05
646,0.0026952795,-0.001309598,-4.57e-05
647,0.003118207,-0.001516797,3.76e-05
648,0.002386013,-0.001711022,3.13e-05
649,0.002404851,-0.001905247,4.25e-05
650,0.002214698,-0.002023821,5.45e-05
651,0.00189946,-0.002357165,5.27e-05
652,0.00153105,-0.002079612,-3.53e-05
653,0.001125784,-0.0019408075,-0.000119616
654,0.000322431,-0.001802003,0.000345014
655,-3.74e-05,-0.000875305,-2.42e-05
656,0.000330626,-0.000729038,0.000113282
657,0.000731305,-0.00062046,8.93e-05
658,0.000684137,-0.000490998,-0.000144802
659,0.000507566,-0.000307424,-0.000229353
660,3.11e-05,-0.00012385,-0.000200793
661,-4.52e-06,0.000279937,-0.000201377
662,-0.000960418,0.000611338,-0.000234099
663,-0.000753639,0.000479138,-0.000316409
664,-0.0009899745,0.0006076395,-0.000223486
665,-0.00122631,0.000736141,-0.000469591
666,-0.002329782,0.000323062,-0.000452604
667,-0.003060032,0.000557021,-0.000573394
668,-0.002724048,0.000978244,-0.000570131
669,-0.002822275,0.001346649,-0.000560382
670,-0.002209932,0.0014314915,-0.000405665
671,-0.001713267,0.001516334,-0.000144651
672,-0.001525308,0.001354426,-0.00021829
673,-0.001249816,0.001218972,1.06e-05
674,-0.001883015,0.000938745,-4.58e-05
675,-0.001919782,0.0007515525,0.000171668
676,-0.002137558,0.00056436,3.83e-05
677,-0.002411855,0.000610403,0.000109233
678,-0.002389195,0.000199693,5.52e-05
679,-0.001225048,0.000519617,-7.72e-05
680,-0.000501189,0.000455344,3.49e-05
681,-0.000253635,0.0006318459999999999,0.000300824
682,-0.000463228,0.000808348,0.000131744
683,-0.0006298605,0.000580284,0.000387169
684,-0.000796493,-0.000181796,0.000424927
685,-0.000403962,-0.000319056,0.000337628
686,0.000408134,-0.00035013350000000004,0.000442747
687,0.001203849,-0.000381211,0.000458288
688,0.001331671,-0.000481933,0.00048241
689,0.001849688,-0.000667081,0.00018439
690,0.002131739,-0.000563464,0.000367694
691,0.002658187,-0.000767465,9.52e-06
692,0.003436745,-0.0003719325,-2.19e-05
693,0.00281677,2.36e-05,-7.42e-05
694,0.001753086,0.000212304,-4.44e-05
695,-7.1e-05,0.000194198,-9.32e-05
696,-0.000959956,0.000601562,-0.000110013
697,-0.000464193,0.000791758,-0.000136582
698,-0.000188652,0.0006764955,-0.000269967
699,-6.39e-05,0.000561233,-0.000246205
700,-0.00078285,0.000125981,-0.000379803
701,-0.0005980755,0.000264889,-0.000225054
702,-0.000413301,-0.000111206,-0.000254884
703,-0.000900623,4.1600500000000016e-05,-4.71e-05
704,-0.001478142,0.000194407,-9.72e-05
705,-0.002033272,0.000139994,0.000230745
706,-0.002216107,0.00018354,9.11e-05
707,-0.002020631,0.000132576,0.000157532
708,-0.002336154,-5.84e-05,0.000166974
709,-0.001977582,-0.0002078165,0.000311649
710,-0.001615026,-0.000357233,0.000256884
711,-0.001520211,-0.000605446,0.000469459
712,-0.000904812,5.06e-05,0.000233516
713,-0.000391984,0.000110217,0.000279069
714,-0.000637922,0.00016868,0.000435674
715,-0.000172389,0.000227143,0.000432669
716,0.000204655,-7.07e-05,0.000314251
717,0.00138515,-0.000833087,0.00010326
718,0.00262424,-0.001016168,0.000218489
719,0.002789123,-0.001286728,0.000268575
720,0.0026424835,-0.00136302,-0.000151805
721,0.002495844,-0.001439312,-8.7e-05
722,0.002330273,-0.001303083,-0.000194703
723,0.001538217,-0.00053211,-0.00025068
724,0.000953987,-0.000379074,-0.000340024
725,0.001632056,-0.00043501650000000005,-5.35e-05
726,0.001744911,-0.000490959,-0.000240454
727,0.002372539,-0.001010114,-0.000412077
728,0.001810161,-0.001107944,-0.000298141
729,0.00151162,-0.000601586,-0.000545066
730,0.001087842,-0.000561907,-0.000636792
731,0.000640459,-0.0006650795,-0.000607863
732,0.001372513,-0.000768252,-0.000622835
733,0.001482528,-0.000528494,-0.000833998
734,0.000845261,-0.000569044,-0.000893883
735,-6.97e-05,-0.000418582,-0.000815494
736,-0.000308714,-0.000353466,-0.000915145
737,-0.000634541,-0.00028835,-0.000905781
738,-0.0007350799999999999,6.42e-05,-0.000845303
739,-0.000835619,0.000213658,-0.000723086
740,-0.001092939,0.000369056,-0.000712523
741,-0.001403934,0.000541226,-0.000521668
742,-0.00231167,0.0005016615,-0.000434354
743,-0.002934633,0.000462097,-0.000339098
744,-0.002811234,0.000699226,0.000189115
745,-0.002921106,0.001368227,-5.34e-05
746,-0.003004495,0.001204459,4.24e-06
747,-0.002702107,0.000711044,1.82e-05
748,-0.00204451,0.000217629,8.09e-05
749,-0.002346577,-6.43e-05,0.000362257
750,-0.001520847,-5.59e-05,0.000469836
751,-0.000985357,0.000316073,0.000463182
752,-0.001362911,-1.82e-05,0.000432625
753,-0.001281029,0.0001118415,-1.52e-05
754,-0.001636021,0.000241883,2.64e-05
755,-0.001611794,6.45e-05,-7.73e-05
756,-0.000962768,-0.000498431,0.00017076
757,-0.0009113185,-0.000814753,0.00041304
758,-0.000859869,-0.0006625835,0.000410424
759,-0.000607106,-0.000510414,0.000646037
760,-0.001269018,-0.000131125,0.000589784
761,-0.000873554,8.87e-05,0.000476852
762,-0.000766403,0.000233429,0.000533624
763,0.000421822,0.000111206,0.000497606
764,0.00023982,8.1953e-05,0.000473329
765,0.000292151,5.27e-05,0.000432997
766,0.000620187,0.000299503,0.000289674
767,0.001606543,0.0002706,0.000394453
768,0.001813822,-0.000356053,0.000301951
769,0.001370159,-0.000422961,0.000127552
770,0.002247705,-0.000574507,-2.9e-05
771,0.002522713,-0.000726053,0.000199029
772,0.002689871,-0.000734716,0.000174722
773,0.002772952,-0.000553107,4.56e-05
774,0.00205356,-0.000577704,0.00011736
775,0.0023243965,-0.000418539,-1.08e-05
776,0.002595233,-0.000259374,2.1e-05
777,0.001794382,0.000255992,-0.000149706
778,0.001315133,0.00072564,-0.000159122
779,0.001338406,0.000669277,-0.00020177
780,0.001106083,0.001349319,-0.000513129
781,0.00118208,0.0012607035,-0.000433852
782,0.001797263,0.001172088,-0.000544781
783,0.00114664,0.000485623,-0.00051929
784,-0.000508935,-0.000347255,-0.000137411
785,-0.000399888,-0.001106041,-0.000383135
786,-0.0007536,-0.0013574635,-0.000282815
787,-0.000744164,-0.001608886,-0.000542626
788,-0.000676185,-0.001225438,-0.000302784
789,-0.000225591,-0.000962736,-0.000418773
790,-0.00040747,-0.000144095,-0.000440007
791,8.38e-05,6.79e-05,-0.00052396
792,0.000152281,2.76e-05,-0.000705648
793,0.000326089,-1.27e-05,-0.00013499
794,-3.5793e-05,8.62e-05,-0.000102463
795,-0.000397675,-0.000123411,-8.29e-05
796,-0.001022924,0.000462461,1.96e-05
797,-0.001029063,0.0006844245,-0.000177817
798,-0.00057327,0.000906388,-0.000216873
799,-0.001383087,0.0013029,-8.28e-05
800,-0.000837068,0.000609976,0.000337121
801,-0.000809509,-9.18e-05,0.000259238
802,-0.001194406,-0.00042662,0.00034539
803,-0.001550964,-0.0007057735,0.000469846
804,-0.000918138,-0.000984927,0.000496396
805,-0.000828064,-0.001018984,0.000520211
806,-0.001384917,-0.000731142,0.000534989
807,-0.002165759,-0.0004857,0.000245012
808,-0.001629494,-0.00021555,-3.88e-05
809,-0.001317384,5.46e-05,-0.000195397
810,-0.000760896,-0.000244348,-0.000134353
811,-0.000492614,0.000111806,0.000104624
812,-0.0007753720000000001,0.000160245,-6.06e-06
813,-0.00105813,-0.000331415,-0.000238706
814,-0.001988089,-0.000334282,-3.86e-06
815,-0.002379501,-0.000337149,-0.000107809
816,-0.00203685,-0.000774544,-0.000315962
817,-0.000866023,-0.000673262,-0.000240635
818,-0.000385207,-0.000177928,-0.00048122
819,-0.000201353,8.7368e-05,-0.000611983
820,-0.001048933,0.000352664,-0.000233984
821,-0.000945793,0.001218513,-0.000442127
822,-0.001146652,0.001088538,-0.000169188
823,-0.001846716,0.001362868,-0.000403172
824,-0.001253163,0.000752786,-0.000104859
825,-0.001475603,0.000488049,-0.000126897
826,-0.001555443,0.000223312,-0.000209818
827,-0.001084934,-0.000395132,5.48e-05
828,-0.000826203,-0.000237497,0.00014104
829,-0.000166943,-0.000259518,0.000306299
830,-0.000466693,-0.00025668649999999996,0.000499326
831,-0.000766443,-0.000253855,0.000533626
832,-0.001736411,-0.000542507,0.000745135
833,-0.002086081,-0.000695562,0.000488047
834,-0.001827026,-0.001277166,0.000289136
835,-2.57e-05,-0.000813189,0.00018078
836,0.000253023,-0.0009917255,0.000335576
837,0.00051637,-0.001170262,0.000605255
838,0.000900498,-0.000946189,0.000593665
839,0.000859351,-0.001091781,0.000540106
840,0.001566016,-0.000549695,0.000345441
841,0.000859908,-0.000287144,0.000159038
842,0.000911416,-4.744549999999997e-05,0.000148647
843,0.000359291,0.000192253,0.000253549
844,0.000337039,0.000579059,0.000283358
845,0.000747562,0.001014403,0.000200759
846,0.000687641,0.001053495,0.000201451
847,0.001283068,0.000980838,-4.3e-05
848,0.001901702,0.000908181,-7.04e-05
849,0.0025398979999999996,0.000567789,-8.44e-05
850,0.003178094,0.000676501,-0.000188794
851,0.003444356,-9.86e-05,-0.000188172
852,0.003614748,-0.000487428,-0.000421736
853,0.003147001,-0.0007819105,-0.000534387
854,0.002987498,-0.001076393,-0.000509294
855,0.001744248,-0.001268005,-0.000591715
856,0.001457726,-0.000978648,-0.000615132
857,0.002250394,-0.000817415,-0.000463708
858,0.002196393,-0.0007546205000000001,-0.00048921
859,0.001794981,-0.000691826,-0.000435826
860,0.002076254,-0.000937466,-0.000300862
861,0.0021884,-4.98e-05,-6.21e-05
862,0.00269221,-0.000346042,-0.000298106
863,0.002615069,-0.000155905,-0.000300507
864,0.002080989,-1.68395e-05,-0.000400337
865,0.001340359,0.000122226,-0.000186976
866,-5.34e-05,-2.11e-05,-0.000195279
867,-0.000862028,0.000146816,-0.000298641
868,-0.001670656,-0.000128136,-0.000191987
869,-0.002258694,-7.6668e-05,-0.000274625
870,-0.002424717,-2.52e-05,-0.000241845
871,-0.002380892,-0.000500031,-0.00019814
872,-0.0026431,-0.000596409,3.1e-05
873,-0.003448087,-0.000348423,0.000120383
874,-0.00481894,-5.72e-05,0.000100082
875,-0.004741545,8.416199999999998e-05,8.6e-05
876,-0.004639869,0.000225524,0.00016861
877,-0.005296759,0.000495425,0.00034373
878,-0.005071132,0.000304093,0.000345476
879,-0.0044022,0.000317703,0.000264935
880,-0.003508459,0.00020040150000000002,0.000453238
881,-0.003597647,8.31e-05,0.000670468
882,-0.002798148,-0.000523334,0.000600047
883,-0.0025105,-0.000408372,0.000354936
884,-0.001146244,-0.000470565,0.000449562
885,-0.000750791,-0.000632408,0.000395369
886,-0.0008268245,-0.0003921615,0.000123524
887,-0.000902858,-0.000151915,0.000305103
888,1.75e-05,0.000113912,0.000187816
889,0.000359844,-0.000132151,0.000284555
890,0.000485674,1.08e-06,0.00033721
891,0.000970407,3.6240000000000005e-05,7.31e-05
892,0.001604917,7.14e-05,-5.53e-05
893,0.001698203,0.000475753,-0.000160108
894,0.002473458,0.001051574,-0.000303367
895,0.001551305,0.000907115,-0.000107958
896,0.001495754,0.000825042,4.09e-05
897,0.001208678,0.0008997079999999999,-4.6e-05
898,0.001708494,0.000974374,-4.15e-05
899,0.001730917,0.000825106,-0.000113998
900,0.002176436,0.000791998,-5.52e-05
901,0.002944586,0.000739614,6.79e-05
902,0.002342105,0.000861463,-5.82e-05
903,0.001530192,0.0006582365,-0.000207543
904,0.001568781,0.00045501,-0.000129511
905,0.00160737,-0.000331826,-0.00016063
906,0.001779896,-0.000480334,-0.000389578
907,0.001842357,-0.000425333,-0.000105074
908,0.002307729,3.64199999999999e-06,-0.000160983
909,0.001722049,0.000432617,-6.6e-05
910,0.000962406,0.000226884,-0.000180564
911,0.000776716,0.000329035,-0.000151911
912,0.000125539,0.000361098,-7.89e-05
913,0.000295214,0.000577577,-0.000272592
914,0.000603374,0.000220642,-0.000513539
915,0.001330428,-0.000136293,-0.000210747
916,0.001360336,-4.37e-05,-0.000441632
917,0.000664017,0.000436966,-0.000194462
918,-0.000153916,0.000472301,-0.000331816
919,-0.000772428,0.0004552995,-0.000165193
920,-0.001199723,0.000438298,-0.000440076
921,-0.001733401,0.000356704,-0.000540377
922,-0.002920195,0.000358356,-0.000371941
923,-0.002553844,-0.000222715,-0.000161084
924,-0.002187493,-0.000722621,-9.39e-05
925,-0.001218813,-0.0012216145,0.000134919
926,-0.001398347,-0.001720608,-0.00037618
927,-0.001402774,-0.001455857,-0.000288245
928,-0.002034169,-0.001471913,-0.000182418
929,-0.00241782,-0.00074124,-0.000424868
930,-0.002576423,-0.000488317,-0.000198509
931,-0.003244095,-0.000235394,-0.000452727
932,-0.003900686,0.000242433,-0.000246588
933,-0.004385853,9.35e-05,-0.00017582
934,-0.004641681,-0.000457281,-0.000211047
935,-0.004404123,-0.001281094,0.00010435
936,-0.003418206,-0.001539575,-0.000313125
937,-0.00185374,-0.001798056,-0.000342269
938,-0.001199425,-0.00165341,-0.000417221
939,-0.000811359,-0.001566005,-0.000267362
940,-0.000928613,-0.001399884,2.54e-05
941,-0.0006076135,-0.0014196495,-6.16e-05
942,-0.000286614,-0.001439415,0.00026106
943,0.000476803,-0.000819302,9.13e-05
944,0.001124827,-0.000447623,0.000197834
945,0.001025643,0.000176481,0.000272577
946,0.001745254,-0.00018797,6.89e-05
947,0.000606025,-0.00023606350000000001,0.000296231
948,0.000879168,-0.000284157,0.000375651
949,0.00218083,0.000550343,-6.36e-05
950,0.002719234,0.00054354,-0.000120015
951,0.00323755,-3.19e-05,0.000139494
952,0.002472863,-0.00021733549999999999,4.92e-05
953,0.002371723,-0.000402771,0.000314871
954,0.001902079,-0.000809871,0.000601869
955,0.001255655,-0.000577238,0.000741582
956,0.001210683,0.000102008,0.000754559
957,0.00052835,0.000581759,0.000554161
958,0.001288745,0.000632637,0.000716049
959,0.00135083,0.000683515,0.000284382
960,0.001462928,0.000988601,7.71e-05
961,0.001575026,0.000669779,0.000342183
962,0.001049044,0.000680206,0.000264302
963,-8.32e-05,0.00037755300000000004,0.000410009
964,-0.00042366,7.49e-05,0.000515705
965,-0.000948538,0.000138358,0.000322749
966,-0.000977862,0.000480204,0.000665595
967,-0.001219042,0.000259913,0.000657907
968,-0.001293951,0.000389957,0.000342648
969,-0.001672559,0.0005616765000000001,0.000199841
970,7.95e-05,0.000733396,8.78e-05
971,0.000520575,0.000524884,-0.000238289
972,0.000757095,0.000519835,-0.00035779
973,0.001428409,0.000270451,-0.000645906
974,0.001715249,-9.82e-05,-0.000499712
975,0.000852996,0.000343587,-0.000415329
976,0.000459537,0.000785374,-0.000779275
977,0.000563056,0.000759556,-0.000738217
978,0.000357528,0.001285303,-0.001077829
979,0.000152,6.31e-05,-0.001132255
980,0.000334667,-0.0002532695,-0.001076606
981,0.00011746,-0.000569639,-0.00082781
982,-0.000272945,-0.001064915,-0.000695561
983,0.000114589,-0.001802698,-0.000854939
984,0.000198388,-0.001160998,-0.000693407
985,-0.000621422,-0.000428461,-0.000604668
986,-0.001256491,-0.000131207,-0.000505279
987,-0.000178634,0.000166047,-0.000404799
988,0.000704956,0.000723589,-0.000247866
989,0.000888012,-1.84e-05,-9.37e-05
990,-0.000194691,-0.000485771,-2.09e-06
991,-0.001030229,-0.0005477785,4.09e-05
992,-0.002072017,-0.000609786,9.12e-05
993,-0.002224833,-0.000474084,8.18e-05
994,-0.002720339,-0.000135822,0.000458418
995,-0.002354709,0.000268799,0.000276396
996,-0.001153153,0.000324912,0.000575002
997,-0.0010720725,-9.068800000000001e-05,0.000334252
998,-0.000990992,-0.000506288,0.000374091
999,-0.001324349,-0.001119644,0.000426789
1000,-0.002004545,-0.001149777,0.000400393
1001,-0.002377099,-0.000630861,0.000147514
1002,-0.001642696,-0.0002197665,0.000452352
1003,-0.00117313,0.000191328,0.000507991
1004,-0.001799665,0.000196014,0.000363873
1005,-0.001343359,-0.000451069,0.000323658
1006,-0.001119663,-0.000906187,0.00058375
1007,-0.000882666,-0.001440445,0.00024123
1008,-0.000347288,-0.001261252,0.000252844
1009,0.000102929,-0.001082059,0.00053995
1010,0.000612881,-0.000576229,0.000360569
1011,0.000436934,-0.000814055,0.000202502
1012,0.001287457,-0.000509901,5.74e-05
1013,0.000979949,-0.000450635,-0.000102881
1014,0.001648751,-0.000391369,0.00015707
1015,0.0021304875,-0.000959328,0.000203989
1016,0.002612224,-0.000422799,0.000259218
1017,0.002234972,-0.000429073,0.000442648
1018,0.000448596,-0.000287042,0.000335341
1019,0.000233421,8.020199999999998e-05,-0.000131503
1020,0.000114744,0.000447446,-0.000135546
1021,0.000406901,0.000400506,-0.000295348
1022,-0.000184335,0.000800061,-0.000399827
1023,0.000484712,0.000382116,-0.000550093
1024,-1.73e-05,0.00032593300000000004,-0.00039684
1025,-0.000828041,0.00026975,-0.000239338
1026,-0.001531291,0.000371196,-0.000277653
1027,-0.001238435,0.000590431,-0.000325952
1028,-0.000679757,0.000445684,-6.46e-05
1029,0.000213008,0.000632529,-0.000466006
1030,0.000317785,0.00033996449999999995,-0.000706339
1031,-0.000184412,4.74e-05,-0.000739934
1032,0.000161101,0.000486217,-0.000718356
1033,0.00064657,0.00037065,-0.000874389
1034,0.000553855,0.00067157,-0.000985051
1035,0.00046114,0.000565472,-0.000929266
1036,-0.000773464,0.000459374,-0.000675038
1037,-0.000983998,0.000859551,-0.000415807
1038,-0.001835563,0.001258741,-0.000234232
1039,-0.001240401,0.00169929,-0.000280639
1040,-0.001104636,0.000952961,-0.000217295
1041,-0.001234144,0.0005518985000000001,-0.000138007
1042,-0.000560803,0.000150836,7.91e-05
1043,0.000436203,-0.000718361,0.000188188
1044,0.001456895,0.000239299,0.000125321
1045,0.001479863,-0.000404158,0.000346229
1046,0.002671013,0.000155848,0.000112073
1047,0.002559064,-3.601900000000001e-05,0.000285307
1048,0.001440325,-0.000227886,0.000502622
1049,-0.000759051,0.000636293,0.000501797
1050,-0.002117847,-0.000316456,0.000730917
1051,-0.002924981,-0.00098225,0.000431722
1052,-0.002689313,-0.0012117625,0.000419642
1053,-0.002453645,-0.001441275,0.000441475
1054,-0.001674825,-0.001125934,0.000141876
1055,-0.000569137,-0.001115754,0.000299041
1056,-3.17e-05,-0.00056409,1.39e-05
1057,0.0002969,-0.000371113,0.000218109
1058,-0.000140228,-0.0002895955,0.000111373
1059,-0.000274896,-0.000208078,0.000176462
1060,0.00107307,-0.000197631,0.000286741
1061,0.001894543,-0.000814852,4.01e-05
1062,0.002398072,-0.000934701,-2.95e-05
1063,0.001400601,-0.0008591795,-0.000187809
1064,-0.000243431,-0.000783658,-0.00037059
1065,-0.001408068,8.29e-05,-0.000223639
1066,-0.001720585,0.000658276,-0.00019264
1067,-0.001755403,0.000608715,-0.000390554
1068,-0.001391439,0.000151707,-1.6e-05
1069,-0.001048774,1.1828999999999984e-05,6.42e-05
1070,0.000166945,-0.000128049,0.000250799
1071,-3.447200000000002e-05,-0.000324563,0.000449564
1072,-0.000235889,-8.78e-05,0.000335177
1073,0.000431584,0.000297694,-4.41e-05
1074,0.000263697,0.000620734,-7.32e-05
1075,-0.000780747,0.000943774,0.000110449
1076,-0.000831124,0.000658313,7.38e-06
1077,-0.001306808,-0.000489563,1.84e-05
1078,-0.000572788,-0.001399083,8.22e-05
1079,-0.000420005,-0.001878426,-3.24e-05
1080,0.000467569,-0.0016936645,0.000127367
1081,0.001998375,-0.001508903,0.000108115
1082,0.002717088,-0.000919202,-6e-05
1083,0.002507769,0.000230903,1.13e-05
1084,0.001795969,0.000394123,-0.000139084
1085,0.000761989,0.0002485535,1.92e-05
1086,-0.000663344,0.000102984,0.000233319
1087,-0.000360232,-4.62e-05,-0.000292946
1088,-0.000677704,0.000234365,-0.000374942
1089,-0.000554776,0.000248235,-0.000570419
1090,-0.000431848,0.00035783,-0.000568359
1091,-0.001266524,0.00019716500000000001,-0.00065384
1092,-0.001545844,3.65e-05,-0.000449378
1093,-0.002056944,-0.000607729,-0.000306357
1094,-0.001650499,-0.001053107,-0.000129885
1095,-0.002468966,-0.001353635,-0.000156875
1096,-0.001851222,-0.0013158245,-0.00030343
1097,-0.002076142,-0.001278014,-0.00046456
1098,-0.001053209,-0.001046033,-0.000351641
1099,-0.000687156,0.000119229,-0.000254427
1100,0.000630967,0.000493834,-0.000346771
1101,0.001219305,0.001058305,-0.000452268
1102,0.001872389,0.0007846545,1.53e-05
1103,0.002173366,0.000511004,-0.000250521
1104,0.001517552,0.000684797,-7.93e-05
1105,0.00116,0.000371414,0.000228409
1106,0.001179846,-7.9e-05,0.000413857
1107,0.000694269,-0.00029073550000000004,-1.66e-05
1108,0.000208692,-0.000502471,0.000414654
1109,-0.001199088,-2.74e-05,4.98e-05
1110,-0.002434927,7.16e-05,0.000414569
1111,-0.002162156,0.000493533,0.000631778
1112,-0.002019332,0.000706889,0.000293
1113,-0.001725079,0.0009404395,7.9e-05
1114,-0.001133672,0.00117399,0.00012975
1115,-0.001907008,0.002278878,9.76e-05
1116,-0.000394985,0.002007451,5.84e-05
1117,-0.000906746,0.001586723,9.39e-05
1118,-0.00020951,0.001136155,0.000234447
1119,0.000226934,0.0008926240000000001,1.53e-05
1120,-0.000225956,0.000649093,-0.000115344
1121,8.49e-05,0.000178207,-0.000421136
1122,0.000210043,-0.000138646,-0.000344105
1123,-0.000260372,3.59e-06,-0.000119435
1124,-0.001181654,-3.3805e-05,-3.71e-05
1125,-0.001516858,-7.12e-05,8.96e-05
1126,-0.0010302755,-0.000624113,-0.000144256
1127,-0.000543693,-0.000882789,8.9e-05
1128,-0.000330544,-5.51e-05,9.8e-05
1129,0.000804307,-7.09e-05,0.000102313
1130,0.00089304,0.00034692200000000005,1.13e-06
1131,0.000214564,0.000764744,-0.000149172
1132,0.000784694,0.000880916,-0.000369511
1133,0.0002682,-5.41e-05,-0.000157242
1134,-0.001306321,0.000351826,-0.000330846
1135,-0.000682442,0.0003119565,-0.00014961
1136,-0.001241636,0.000272087,-4.2e-05
1137,-0.001159854,0.000631041,-0.000104591
1138,-5.16e-05,-0.000249455,0.000171898
1139,-9.22e-05,0.000109653,0.000305843
1140,-0.000343312,-0.000831382,0.000376867
1141,0.000274894,-0.0006832755000000001,0.000530395
1142,0.000167832,-0.000535169,0.000147029
1143,0.000928247,-0.000420525,-0.000241107
1144,0.0014914519999999999,0.000143552,-0.000317197
1145,0.002054657,-0.000150035,-0.000750178
1146,0.001612626,-0.0003946825,-0.00048638
1147,0.001657916,-0.00063933,-0.000362971
1148,0.002035306,-0.001412902,-0.000166785
1149,0.001850696,-0.001834129,5.09e-05
1150,0.0012478,-0.001217318,3.02e-05
1151,0.001783984,-0.001497531,-8.5e-05
1152,0.001888156,-0.0012777,-6.74e-05
1153,0.000976094,-0.001057869,0.000304406
1154,-0.000896797,-0.000908795,0.000466495
1155,-0.001042805,-0.000308992,0.000471307
1156,-0.000500948,-0.000475699,0.000333686
1157,0.000829777,-0.000516366,1.52e-06
1158,0.000586305,-0.000557033,-0.000239042
1159,0.001002331,-0.000852303,-0.000578216
1160,0.000797393,-0.000624416,-0.000402526
1161,0.000968828,-0.00111999,-0.000163102
1162,-0.000479126,-0.001101645,-0.000114445
1163,-0.000461258,-0.0010311,-5.65e-06
1164,-0.00044339,-0.000960555,0.000133864
1165,0.000967361,-0.000511141,0.000169989
1166,0.000913702,0.000546035,-9.07e-05
1167,0.000498047,-0.00033373,-8.38e-05
1168,0.000714603,-0.000145565,-0.000214237
1169,0.000593425,4.26e-05,-0.000287021
1170,-0.000523461,-0.000334798,-7.49e-05
1171,-0.001778773,0.000158356,-5.87e-05
1172,-0.003319076,0.000132316,1.13e-06
1173,-0.002846311,-0.000224406,0.000376421
1174,-0.002738936,-0.00047504649999999997,0.000423929
1175,-0.001210344,-0.000725687,0.000521377
1176,-0.000287757,-0.000529975,0.000414871
1177,0.000391305,-0.000289631,0.000188624
1178,0.000396485,0.000370307,-0.000271783
1179,-0.000909276,0.000609471,-0.000180902
1180,-0.002169463,0.0003101855,-0.000189816
1181,-0.0027313275,1.09e-05,-7.93e-05
1182,-0.003293192,0.000350207,-0.000168991
1183,-0.003363825,0.000495366,-0.000459941
1184,-0.003247321,0.001062293,-0.000300638
1185,-0.00273931,0.0011392569999999999,-0.000372817
1186,-0.00259322,0.001216221,-0.000487752
1187,-0.001639195,0.001356966,-0.00022463
1188,-0.000515903,0.001033692,-0.000356783
1189,0.000376878,0.001145365,-0.000146165
1190,-0.000408011,0.000890055,-0.000188548
1191,-0.000975819,0.0010277135,2.53e-05
1192,0.00072963,0.001165372,0.000132756
1193,0.001340778,0.001105852,0.000486351
1194,0.000445659,0.000857959,0.000408625
1195,-0.000946055,0.000752894,0.000301161
1196,-0.001450837,0.0006564505,0.000144447
1197,-0.000694887,0.000560007,0.00029491
1198,0.000340692,-0.000193891,0.000162974
1199,0.00118561,-0.000192279,-0.000324065
1200,0.0014283504999999998,0.000119833,-0.000348402
1201,0.001671091,0.000456333,-0.000505405
1202,0.001995288,0.0002048665,-0.000500591
1203,0.00131343,-4.66e-05,-0.000266754
1204,0.001232432,-9.49e-05,-4.25e-05
1205,-3.95e-05,-0.000591142,-0.00057281
1206,0.00027975,0.000279189,-3.59e-06
1207,0.000440751,0.00011349449999999999,-0.000108633
1208,0.0007367,-5.22e-05,7.73e-05
1209,0.001183592,-0.000230122,-2.69e-08
1210,0.001562901,-0.001123724,-2.82e-05
1211,0.001116146,-0.000555858,-4.8e-05
1212,0.000919059,-0.000598404,3.38e-05
1213,0.000632957,-0.00036080149999999996,-8.18e-05
1214,-0.000119307,-0.000123199,-0.000397111
1215,0.00135671,-0.000544612,-0.000297925
