wrist,chest
80.68953333,82.36637878
80.66613333,82.20020736
80.64726667,82.07488968
80.63213333,82.01287399
80.62153333,82.01025345
80.61566667,81.96540285
80.6166,81.93032653
80.62593333,81.93555886
80.64373333,81.95146195
80.67053333,81.94033081
80.70726667,81.8954049
80.7532,81.89972366
80.8076,81.85653669
80.86986667,81.7942139
80.94093333,81.78957736
81.02026667,81.70831292
81.10773333,81.61849702
81.20386667,81.51777477
81.3096,81.43729259
81.427,81.29682071
81.55466667,81.15684565
81.6858,81.0515029
81.81906667,80.95310427
81.95346667,80.91143261
82.08813333,80.89083194
82.22173333,80.88409913
82.3524,80.90127473
82.47926667,80.88732482
82.60233333,80.92295648
82.72133333,80.95714391
82.8358,80.99618081
82.94606667,81.00198208
83.05173333,81.03317656
83.1524,81.05960044
83.24766667,81.09567771
83.33666667,81.12687444
83.41733333,81.15521385
83.48926667,81.18668041
83.55293333,81.17814895
83.60826667,81.13636782
83.65606667,81.05562244
83.6974,80.96976639
83.7344,80.8921894
83.76746667,80.79778605
83.79626667,80.71706208
83.8216,80.58728586
83.8448,80.46218707
83.86633333,80.34312731
83.8864,80.22477079
83.90486667,80.15300694
83.92113333,80.05848953
83.93366667,80.00995896
83.94146667,79.95026765
83.94473333,79.93332381
83.9434,79.88421075
83.938,79.86847158
83.92833333,79.845308
83.9142,79.83299253
83.90126667,79.84010671
83.89066667,79.88074426
83.8824,79.95261719
83.87606667,80.06971877
83.87146667,80.20270194
83.86866667,80.35011552
83.86853333,80.45479749
83.8718,80.57396419
83.87833333,80.67141384
83.888,80.77404053
83.90046667,80.89190138
83.9152,81.00998159
83.9316,81.15523987
83.949,81.31137787
83.9658,81.51728982
83.98086667,81.70878813
83.99186667,81.87070319
83.99793333,81.99730412
83.99866667,82.10269784
83.99206667,82.18064364
83.977,82.19528746
83.95086667,82.19849274
83.9152,82.24392809
83.87533333,82.3059792
83.831,82.32772166
83.7816,82.32673391
83.7268,82.3527804
83.66753333,82.3726244
83.60453333,82.34322373
83.53833333,82.27309007
83.4692,82.22209223
83.39793333,82.13997791
83.3256,82.1344915
83.2528,82.08918904
83.1796,82.05479294
83.10586667,81.97607103
83.03166667,81.95733882
82.9572,81.94263412
82.88433333,81.89329712
82.81446667,81.82779418
82.74806667,81.70556427
82.6852,81.60027419
82.62593333,81.48111623
82.5702,81.35246044
82.51653333,81.25493016
82.46446667,81.17312853
82.415,81.09277113
82.3666,81.01823675
82.31813333,80.97693799
82.2692,80.95834157
82.21966667,80.94451574
82.17,80.96721073
82.12166667,80.99478625
82.078,81.07732421
82.04,81.15673503
82.0066,81.26976724
81.97946667,81.41604912
81.95906667,81.54601003
81.94666667,81.6810816
81.9424,81.78468327
81.9406,81.9051113
81.93973333,81.95501585
81.94033333,82.05397264
81.94253333,82.10348689
81.94613333,82.1469621
81.95166667,82.22755522
81.95886667,82.26155566
81.96746667,82.3386874
81.9768,82.3698323
81.98633333,82.46720727
81.99706667,82.52183476
82.00886667,82.63024237
82.0218,82.70527607
82.03533333,82.81482236
82.0502,82.91352053
82.06753333,83.00790405
82.0896,83.06876421
82.11566667,83.12512906
82.14533333,83.13626525
82.1772,83.074406
82.21173333,82.99811631
82.2502,82.89135391
82.29353333,82.77010676
82.34186667,82.62100226
82.39613333,82.46672071
82.45806667,82.31787214
82.528,82.16880421
82.60626667,82.0631981
82.69253333,81.94671227
82.78586667,81.83543124
82.8844,81.73856384
82.9864,81.64482702
83.09253333,81.58640432
83.20166667,81.5268121
83.313,81.4946678
83.426,81.4695631
83.53933333,81.45589692
83.65186667,81.4478259
83.7622,81.42313911
83.86833333,81.40395026
83.96866667,81.40749161
84.063,81.39936761
84.15053333,81.3974461
84.23153333,81.36636226
84.30646667,81.37601142
84.3752,81.32639322
84.43686667,81.30789149
84.49046667,81.30517629
84.53546667,81.34227715
84.5718,81.338146
84.60013333,81.37834067
84.62093333,81.41675116
84.63333333,81.45113412
84.63433333,81.44826464
84.62426667,81.46156108
84.60426667,81.46740455
84.57626667,81.45630818
84.54013333,81.442124
84.49566667,81.43743764
84.4438,81.4355609
84.38426667,81.4179555
84.31733333,81.38963745
84.243,81.35549639
84.16233333,81.31877662
84.07573333,81.25935453
83.9834,81.23317582
83.886,81.17047628
83.78406667,81.15299538
83.6788,81.08055203
83.57046667,81.03242784
83.45813333,80.95068226
83.34133333,80.86928582
83.21993333,80.80421037
83.09513333,80.80794951
82.96733333,80.84315855
82.83633333,80.89676055
82.70066667,81.02088602
82.56246667,81.17336351
82.423,81.37528354
82.28533333,81.58314782
82.14913333,81.7538942
82.01386667,81.90251227
81.87913333,82.00799903
81.74573333,82.12124266
81.6138,82.16825621
81.48326667,82.1931431
81.35413333,82.16424988
81.227,82.11388645
81.10206667,82.02901044
80.98093333,81.90219031
80.86453333,81.77968483
80.75313333,81.61867819
80.64573333,81.46216686
80.542,81.29319261
80.44293333,81.1972138
80.349,81.08696928
80.25933333,81.00719747
80.1732,80.9411077
80.0902,80.9028753
80.01033333,80.87542992
79.934,80.84255157
79.863,80.82174116
79.797,80.75746893
79.7352,80.73095979
79.67793333,80.69924586
79.627,80.63435733
79.58446667,80.56633822
79.55306667,80.51748354
79.53493333,80.46979839
79.52973333,80.44547033
79.538,80.41410267
79.56073333,80.33487242
79.598,80.25004702
79.6516,80.17064062
79.7202,80.08573629
79.80293333,79.94367833
79.89566667,79.81328572
79.9948,79.67955977
80.09926667,79.57499615
80.20793333,79.52197545
80.31986667,79.52822212
80.43426667,79.6465171
80.5502,79.74902556
80.66726667,79.9316196
80.7848,80.15544564
80.9022,80.43550791
81.01826667,80.71735436
81.1326,80.99279675
81.245,81.30549159
81.35506667,81.57493241
81.46293333,81.85182621
81.56866667,82.06971046
81.67186667,82.29068254
81.7726,82.44137141
81.87173333,82.58925067
81.97046667,82.72254231
82.0694,82.8665466
82.16973333,83.00554726
82.27086667,83.14712661
82.3724,83.29207889
82.4748,83.40378778
82.57773333,83.5176249
82.67953333,83.58624339
82.7776,83.70701352
82.86933333,83.8034645
82.95246667,83.85901076
83.02726667,83.91420788
83.0928,83.95888454
83.1484,83.93474662
83.1938,83.91445503
83.23,83.87577049
83.25946667,83.84228465
83.28386667,83.7804468
83.30453333,83.76003677
83.3238,83.73368248
83.34313333,83.70972654
83.3638,83.70789891
83.3872,83.65772957
83.41446667,83.59980338
83.44666667,83.49849172
83.48386667,83.41930672
83.52386667,83.33569647
83.56713333,83.27355641
83.61413333,83.22746273
83.665,83.22331317
83.7178,83.24037453
83.771,83.29593703
83.82393333,83.37327985
83.8762,83.4630856
83.92866667,83.56018118
83.9796,83.67154249
84.02626667,83.76881451
84.0682,83.85240448
84.1056,83.93499619
84.13746667,84.00680088
84.1618,84.0697901
84.17833333,84.12071139
84.18813333,84.18931787
84.18886667,84.22016126
84.18206667,84.27040998
84.1688,84.35383329
84.1504,84.47847776
84.12793333,84.5839578
84.10153333,84.68940915
84.07153333,84.77150341
84.03806667,84.81999945
84.0008,84.9163581
83.95946667,84.96314551
83.91266667,85.00451392
83.85953333,84.96845935
83.79933333,84.98955842
83.73273333,84.98115183
83.66026667,84.97607857
83.58206667,84.97040547
83.498,84.91318944
83.40693333,84.88731801
83.30866667,84.74939827
83.20153333,84.6189106
83.08653333,84.40833734
82.9646,84.17542739
82.8362,83.88628119
82.702,83.58025621
82.56313333,83.2806353
82.42026667,82.96882479
82.27566667,82.7002683
82.13113333,82.43674601
81.986,82.23223327
81.84086667,82.00283846
81.69686667,81.84372687
81.55206667,81.70044499
81.40513333,81.57175074
81.25553333,81.4282627
81.10366667,81.2897783
80.94946667,81.178029
80.79073333,81.06290679
80.628,80.97837579
80.46206667,80.89171656
80.29346667,80.85236303
80.1222,80.76085786
79.94733333,80.73194346
79.76793333,80.74393377
79.58246667,80.74413399
79.38993333,80.75485465
79.19126667,80.76524546
78.9884,80.77178993
78.78166667,80.75869889
78.57093333,80.74040916
78.35666667,80.71003383
78.14066667,80.6382307
77.92253333,80.55960062
77.70286667,80.4785722
77.48233333,80.33866607
77.26193333,80.24710164
77.04146667,80.17000476
76.8222,80.13629335
76.6066,80.09498227
76.39606667,80.05809645
76.1916,80.01494559
75.99526667,79.95574836
75.8056,79.88824872
75.62333333,79.79953818
75.4476,79.70908615
75.27633333,79.59685379
75.10873333,79.48937753
74.944,79.37461143
74.7824,79.28376576
74.62693333,79.2070094
74.47873333,79.14548338
74.33866667,79.08495562
74.20693333,79.03591692
74.08406667,78.99569369
73.9698,78.959965
73.86653333,78.90655112
73.77486667,78.87697115
73.69433333,78.82798584
73.62446667,78.77802193
73.56466667,78.68683687
73.51446667,78.60170499
73.4756,78.51660179
73.44906667,78.37795578
73.4344,78.27290798
73.42913333,78.18058083
73.43353333,78.13782492
73.4494,78.10874498
73.47693333,78.15708802
73.5136,78.20839793
73.55906667,78.2892135
73.61286667,78.3938814
73.67426667,78.49914914
73.74466667,78.5602324
73.82446667,78.58997106
73.91286667,78.65168013
74.00846667,78.70595713
74.11033333,78.71881101
74.21833333,78.7540016
74.33126667,78.80850287
74.449,78.87988291
74.57153333,78.97863113
74.69833333,79.08956895
74.83106667,79.17372399
74.97186667,79.25284481
75.12333333,79.35692836
75.28626667,79.48589398
75.45933333,79.59099566
75.6404,79.68026762
75.82893333,79.78523368
76.02413333,79.90499352
76.22533333,80.01277486
76.42973333,80.0938211
76.638,80.20517789
76.85073333,80.28594346
77.06746667,80.41643357
77.28693333,80.49961798
77.50933333,80.62730474
77.73846667,80.69240072
77.97453333,80.78594392
78.21766667,80.89127723
78.46833333,81.05722452
78.727,81.22350166
78.99393333,81.40687138
79.26846667,81.6098766
79.5506,81.85909579
79.8416,82.12040056
80.14146667,82.39401446
80.451,82.6744553
80.7714,82.96757155
81.101,83.31956552
81.43893333,83.67013597
81.78506667,84.00623888
82.1394,84.33490522
82.50106667,84.67117122
82.8698,85.01551987
83.24306667,85.36613355
83.6186,85.70371524
83.99533333,86.04959933
84.37373333,86.43112149
84.75453333,86.81438514
85.1376,87.20822286
85.52093333,87.59730448
85.90386667,88.01766227
86.2868,88.41409963
86.6722,88.8220751
87.06073333,89.21482023
87.45313333,89.58510361
87.8476,89.94389793
88.24653333,90.28651732
88.64966667,90.62464216
89.05573333,90.93761925
89.46493333,91.22676243
89.8782,91.49520487
90.29646667,91.76462591
90.71733333,92.04702384
91.13966667,92.3233686
91.56293333,92.61972626
91.987,92.96962673
92.41173333,93.35217192
92.8362,93.72199646
93.25913333,94.10096177
93.68046667,94.46625111
94.09866667,94.82173194
94.51306667,95.17424591
94.923,95.51459338
95.3276,95.83108854
95.72646667,96.13788229
96.1198,96.48886052
96.50813333,96.83123468
96.893,97.14163844
97.27506667,97.44378525
97.65533333,97.78735517
98.0326,98.14132791
98.40653333,98.47598997
98.77673333,98.82034673
99.14286667,99.13733531
99.5034,99.44495061
99.85353333,99.77934869
100.1915333,100.1267984
100.5162667,100.4492854
100.8271333,100.7922427
101.1229333,101.1590639
101.4032667,101.5368609
101.6665333,101.8989638
101.9140667,102.3006496
102.1456667,102.7143138
102.3612667,103.096311
102.5600667,103.4479976
102.7398667,103.770757
102.8997333,104.0437919
103.0398667,104.2646068
103.1596,104.4409195
103.2588667,104.5793748
103.3399333,104.689383
103.4038667,104.779188
103.4516,104.8083791
103.4845333,104.8274585
103.5045333,104.8294454
103.5124,104.7756382
103.5083333,104.675617
103.4935333,104.519721
103.467,104.3515158
103.4284667,104.1316783
103.3780667,103.8991653
103.3178667,103.6123527
103.2488667,103.3269635
103.1648667,103.1252754
103.0695333,102.9310239
102.9663333,102.8070607
102.8583333,102.6750149
102.7452667,102.548698
102.6269333,102.4354132
102.5038667,102.2730381
102.3758,102.075025
102.2456,101.8291547
102.1148,101.5727104
101.9840667,101.1990681
101.8506667,100.7941497
101.7158667,100.3953835
101.5806667,99.98507923
101.4470667,99.59439487
101.3162,99.22617225
101.1914667,98.8984069
101.0722667,98.58681646
100.9588667,98.28930488
100.8545333,98.01694105
100.7596,97.78733234
100.6724667,97.57842438
100.5922667,97.44890317
100.5184,97.30640506
100.4484,97.25081498
100.3802,97.17521199
100.3130667,97.18219024
100.2468,97.15652377
100.1821333,97.17327513
100.1202667,97.18088571
100.0633333,97.20391631
100.0094667,97.23675542
99.95533333,97.22984177
99.90186667,97.23509461
99.8496,97.16684217
99.79706667,97.10829114
99.7404,96.96997961
99.6836,96.84027215
99.62366667,96.66645897
99.558,96.50090273
99.48413333,96.31701516
99.40386667,96.12272477
99.32013333,95.94909572
99.2332,95.76577196
99.1436,95.53170916
99.05286667,95.30701966
98.9642,95.01917799
98.8754,94.71828465
98.7896,94.37498329
98.70693333,94.01121168
98.62606667,93.65552167
98.5452,93.28885589
98.46233333,93.0087685
98.37313333,92.68909824
98.2754,92.42387282
98.17026667,92.19031451
98.05486667,91.98879431
97.92913333,91.81620128
97.79046667,91.64022086
97.6386,91.51646037
97.47953333,91.34794626
97.31093333,91.21728939
97.13046667,91.09111989
96.93726667,90.98515348
96.73306667,90.8467417
96.5178,90.71844153
96.28973333,90.56999381
96.0462,90.47734016
95.78633333,90.34589756
95.51453333,90.27032986
95.232,90.15623819
94.94146667,90.09377885
94.6426,90.04139031
94.33586667,90.04330152
94.02086667,90.0260009
93.69973333,89.92499919
93.3702,89.82918192
93.03113333,89.66307633
92.67953333,89.46697888
92.3124,89.26515245
91.9306,89.08398447
91.53593333,88.95190668
91.12913333,88.81317373
90.71026667,88.72229795
90.28073333,88.60821762
89.8424,88.61133517
89.39453333,88.65151954
88.93526667,88.68555169
88.46533333,88.74205078
87.9856,88.77892994
87.49446667,88.84655909
86.99553333,88.87373097
86.49633333,88.92143647
85.99886667,88.95506313
85.50353333,88.96530867
85.0136,88.93279909
84.53373333,88.93173828
84.06053333,88.85129073
83.597,88.78581683
83.14693333,88.6334349
82.71253333,88.48167671
82.2924,88.24733727
81.8854,88.00974218
81.492,87.72972925
81.11193333,87.44426414
80.74486667,87.14337901
80.388,86.86148796
80.04173333,86.61934967
79.70213333,86.3897333
79.36813333,86.23362221
79.03933333,86.11160093
78.71546667,86.06934014
78.39766667,86.04077122
78.09006667,86.05630802
77.79706667,86.0290596
77.5262,86.02014252
77.2812,86.01184207
77.06253333,85.98288029
76.86973333,85.95475383
76.70266667,85.97736641
76.55866667,85.98408306
76.43713333,86.05395188
76.3364,86.15665558
76.2558,86.30176731
76.19733333,86.45025724
76.16306667,86.59066556
76.1544,86.75670302
76.1748,86.83616209
76.2258,86.9367151
76.29906667,86.98282326
76.39306667,87.04302901
76.50826667,87.07119665
76.64373333,87.10043531
76.798,87.13306136
76.97086667,87.15946594
77.16013333,87.23062414
77.36673333,87.3282754
77.59166667,87.4214393
77.8372,87.52345029
78.1044,87.65790666
78.3926,87.83474146
78.70146667,88.03172381
79.03073333,88.2820077
79.37973333,88.57108055
79.74913333,88.90431598
80.13906667,89.27607538
80.55153333,89.67824691
80.98893333,90.07034764
81.45086667,90.47493423
81.93673333,90.89873265
82.44593333,91.32081188
82.9758,91.73770668
83.51706667,92.16349276
84.06513333,92.61927069
84.61806667,93.07304204
85.17506667,93.50615493
85.73646667,93.94178552
86.302,94.38407127
86.8708,94.83467853
87.44153333,95.30849035
88.01433333,95.79129132
88.59006667,96.23702547
89.16786667,96.67922031
89.74566667,97.09894821
90.32166667,97.49571586
90.8952,97.86173351
91.4676,98.18223431
92.0398,98.48220149
92.61133333,98.7738714
93.18266667,99.08892243
93.75593333,99.41149254
94.3334,99.70261386
94.9152,99.9939466
95.49713333,100.2703057
96.07533333,100.5600179
96.6422,100.8491063
97.19586667,101.1154997
97.7348,101.3851487
98.25933333,101.6541237
98.76866667,101.928551
99.2654,102.2221213
99.75,102.4966976
100.2228667,102.7769659
100.6828,103.0447124
101.1268667,103.3167302
101.5546667,103.5546583
101.966,103.7861931
102.3604667,104.0040361
102.7372667,104.209373
103.1007333,104.4574952
103.4514,104.7062249
103.7895333,104.954338
104.1149333,105.1864104
104.4268,105.4176474
104.7237333,105.631279
105.0038,105.8608066
105.2654,106.0720136
105.5087333,106.2503856
105.7332667,106.4041948
105.9385333,106.5546257
106.1254,106.710791
106.2944,106.8413271
106.4454,106.9875014
106.5788667,107.1125817
106.6935333,107.2470983
106.7889333,107.3675173
106.8648,107.4812121
106.9204,107.593836
106.9542667,107.6841185
106.9648667,107.7806225
106.9554667,107.8499746
106.9299333,107.8928337
106.8936,107.9155287
106.8486667,107.9293767
106.7961333,107.9396797
106.7346667,107.9076044
106.6628667,107.8936464
106.5794,107.8263868
106.4841333,107.8150746
106.3778,107.7595998
106.261,107.7404233
106.134,107.6908348
105.9972,107.6734625
105.8512,107.6436044
105.6968,107.6146961
105.5344,107.587507
105.3622,107.5040267
105.1786667,107.4116551
104.9837333,107.2825968
104.7781333,107.1555451
104.5614,106.9576198
104.3334,106.7571769
104.0960667,106.4973731
103.8531333,106.2292478
103.6048667,105.9523469
103.3515333,105.6664569
103.0931333,105.3560732
102.8299333,105.0492289
102.5629333,104.7187604
102.2922667,104.4112522
102.017,104.0903928
101.737,103.8150502
101.453,103.515748
101.1656667,103.2247432
100.8759333,102.9577857
100.5836,102.6833091
100.2883333,102.4184066
99.99013333,102.1532926
99.68886667,101.8699757
99.3838,101.5733058
99.07586667,101.2341276
98.7644,100.9176446
98.45006667,100.600391
98.13513333,100.2838113
97.82173333,100.0311725
97.51193333,99.75939068
97.2062,99.53871029
96.90553333,99.31233774
96.61106667,99.15782476
96.32253333,98.99904041
96.04033333,98.80603809
95.764,98.61942892
95.49173333,98.40863792
95.22133333,98.21035299
94.95433333,98.01080121
94.69246667,97.81064184
94.43533333,97.56985793
94.18286667,97.34511478
93.9358,97.14882853
93.69393333,96.97014765
93.45486667,96.78027015
93.21773333,96.60871329
92.98366667,96.38965252
92.75346667,96.19515467
92.5278,95.99537397
92.30646667,95.78985893
92.0896,95.56390731
91.87793333,95.32231755
91.6722,95.08262244
91.47193333,94.8334911
91.27626667,94.61112563
91.08433333,94.39548425
90.89533333,94.170524
90.71046667,93.96790509
90.5306,93.76193366
90.35473333,93.58311409
90.18466667,93.4066388
90.021,93.25032756
89.8642,93.0682253
89.71506667,92.8896679
89.57346667,92.69469222
89.43826667,92.4815992
89.30753333,92.25097041
89.18106667,91.96439429
89.058,91.65322481
88.93813333,91.30575694
88.82246667,90.98295108
88.7116,90.62792893
88.60433333,90.30700455
88.50166667,89.98513033
88.40746667,89.7026085
88.32213333,89.4763779
88.2446,89.25395631
88.17553333,89.0682214
88.11506667,88.89978354
88.06166667,88.80221922
88.01593333,88.69519137
87.97826667,88.64752438
87.94806667,88.53850006
87.92493333,88.43825134
87.90793333,88.39040625
87.89526667,88.36705476
87.88706667,88.34067396
87.8804,88.33791724
87.87326667,88.37170197
87.8662,88.41883799
87.8594,88.46107863
87.85293333,88.52727878
87.8462,88.5483518
87.8398,88.54537744
87.83333333,88.52892165
87.8272,88.50289185
87.82206667,88.44372583
87.8184,88.40276272
87.81513333,88.39130724
87.811,88.42235993
87.8072,88.47483099
87.80466667,88.5280726
87.80453333,88.53279297
87.8078,88.47357244
87.81526667,88.45109739
87.827,88.37752089
87.842,88.25679282
87.86,88.06420518
87.881,87.92909071
87.90586667,87.82819423
87.9364,87.74001374
87.97306667,87.67601509
88.01546667,87.63066652
88.064,87.58658479
88.119,87.58531585
88.1808,87.62467144
88.2512,87.70691069
88.33,87.76069303
88.41673333,87.82278691
88.51373333,87.89607741
88.6196,87.96761265
88.73346667,88.0866518
88.85686667,88.22891389
88.98946667,88.37645884
89.1318,88.54846375
89.2864,88.74090525
89.4534,88.95843065
89.63326667,89.17406141
89.82673333,89.41084931
90.03393333,89.62087134
90.25393333,89.84105666
90.4864,90.07056085
90.7304,90.32074111
90.98506667,90.57427388
91.24726667,90.83570345
91.51613333,91.09478874
91.79193333,91.35757741
92.0732,91.64615708
92.35833333,91.94816109
92.64673333,92.26658336
92.93766667,92.57475454
93.23053333,92.90046149
93.5252,93.22658567
93.82253333,93.57730321
94.12313333,93.9239515
94.4288,94.24593778
94.73886667,94.56223128
95.05373333,94.84442701
95.3732,95.14491442
95.69506667,95.40604942
96.0186,95.65711267
96.34273333,95.90436691
96.66666667,96.15064835
96.99013333,96.37963273
97.31246667,96.59661087
97.63313333,96.82305253
97.95093333,97.05867352
98.26686667,97.35565183
98.58193333,97.66977296
98.89653333,97.93149045
99.2094,98.20816004
99.52013333,98.48785895
99.828,98.77891507
100.1333333,99.03342975
100.435,99.27294776
100.7316667,99.51736115
101.0231333,99.74190598
101.3096,100.0115779
101.5901333,100.2671814
101.8644667,100.5362662
102.1314,100.8013413
102.3906,101.0995525
102.6419333,101.3942867
102.8854667,101.6595134
103.1209333,101.9284487
103.3478667,102.1759656
103.5652667,102.426974
103.7732667,102.7265037
103.9706,103.0325753
104.1556667,103.3019013
104.3287333,103.5591483
104.4903333,103.8635468
104.6378667,104.1543979
104.7709333,104.3877758
104.8894,104.6189191
104.9913333,104.8373465
105.0779333,105.0343826
105.15,105.2127686
105.2082667,105.3668551
105.2532,105.4781287
105.2846667,105.5436938
105.3032,105.5663752
105.3091333,105.5633269
105.3024667,105.551967
105.2834,105.5388291
105.2512,105.5274465
105.2055333,105.5320056
105.1468667,105.5133418
105.0767333,105.4961463
104.9971333,105.4544909
104.9081333,105.4253684
104.8097333,105.3711619
104.7017333,105.3541618
104.5838,105.3160046
104.4569333,105.28979
104.3208667,105.2534122
104.1709333,105.1890516
104.0076667,105.1040149
103.8323333,104.9909357
103.6436667,104.8699598
103.4418,104.6990178
103.2274667,104.5243724
103.0012,104.2852036
102.7633333,104.0326104
102.5139333,103.7717666
102.255,103.5211739
101.9902,103.2375334
101.7207333,102.9534756
101.4449333,102.6339269
101.162,102.3184475
100.8709333,101.9976487
100.5734,101.6825427
100.2722667,101.3751736
99.96673333,101.0495127
99.65646667,100.7552021
99.3418,100.4709633
99.02386667,100.1776907
98.705,99.8853908
98.3856,99.59388944
98.06446667,99.31439433
97.74226667,99.05544951
97.4198,98.78732536
97.0992,98.48014688
96.78113333,98.15582559
96.46753333,97.82474907
96.15626667,97.47872044
95.84666667,97.11108448
95.53746667,96.7320913
95.2276,96.31481288
94.91506667,95.91253113
94.60106667,95.55944179
94.2854,95.22622103
93.96706667,94.90980546
93.64993333,94.60745841
93.3346,94.31115198
93.02073333,94.01885538
92.70953333,93.69091818
92.4016,93.36645798
92.09666667,93.0176862
91.79513333,92.66520573
91.49733333,92.26642439
91.2038,91.86415157
90.91433333,91.4064135
90.62806667,90.94213357
90.34373333,90.4794644
90.063,90.02887434
89.78733333,89.57481172
89.5186,89.13429659
89.25626667,88.7315035
88.99693333,88.33094492
88.7396,87.94310323
88.48453333,87.57665278
88.23213333,87.25076017
87.9814,86.94916717
87.72833333,86.63750004
87.471,86.37154149
87.21626667,86.10725729
86.965,85.86870283
86.71653333,85.63296583
86.47166667,85.39900686
86.23066667,85.17901382
85.99206667,84.943079
85.7586,84.74396958
85.53126667,84.54339182
85.3102,84.35259825
85.09533333,84.14927182
84.88753333,83.92673874
84.6856,83.66699927
84.48953333,83.37993632
84.2992,83.08093073
84.11533333,82.76838264
83.938,82.48381731
83.76486667,82.18669887
83.5966,81.91762287
83.43386667,81.65098871
83.27706667,81.43432061
83.12586667,81.25725415
82.97893333,81.14471117
82.83633333,81.04241974
82.70026667,80.9483789
82.5706,80.84706445
82.447,80.7787979
82.3278,80.67775134
82.21173333,80.61219562
82.09693333,80.50507807
81.9858,80.40327991
81.8784,80.31546407
81.776,80.21991138
81.67986667,80.15897846
81.59226667,80.06669526
81.5124,80.00956653
81.44053333,79.96147165
81.37826667,79.92911526
81.32093333,79.89596037
81.26733333,79.895521
81.2174,79.87453134
81.16953333,79.85774702
81.12233333,79.88001703
81.07513333,79.91583982
81.02686667,79.95841786
80.977,80.00974163
80.92586667,80.08267274
80.87393333,80.12834437
80.8224,80.21230124
80.77366667,80.29215964
80.7278,80.32282562
80.6822,80.31957274
80.63493333,80.29951466
80.5858,80.2372487
80.53686667,80.16894211
80.48806667,80.0948725
80.439,80.0564435
80.38953333,80.02052668
80.34013333,80.00892146
80.29226667,80.01256879
80.2464,80.06251701
80.20093333,80.12321849
80.1586,80.2393852
80.1192,80.31012162
80.08286667,80.37924727
80.0498,80.41835948
80.02093333,80.46094425
79.99213333,80.4537463
79.96226667,80.40882629
79.92986667,80.34416874
79.8944,80.2667943
79.85486667,80.19794655
79.8136,80.08854096
79.7734,80.04685819
75.57753333,79.16781828
75.3292,79.01209981
75.0974,78.80986301
74.8814,78.59407518
74.68146667,78.31627842
74.4966,78.02292325
74.325,77.76248882
74.165,77.43924703
74.01506667,77.15467788
73.8744,76.85910028
73.74273333,76.62437323
73.62033333,76.39341419
73.50846667,76.14383236
73.40593333,75.95611753
73.3134,75.71292956
73.2332,75.55915979
73.16486667,75.41177759
73.10813333,75.30376141
73.0628,75.15028662
73.0284,75.05347443
73.00346667,74.95900537
72.98626667,74.93119313
72.9778,74.86595472
72.97973333,74.79895524
72.9914,74.65251374
73.0084,74.4832243
73.0278,74.39459048
73.0492,74.25169932
73.07306667,74.17551027
73.0984,74.10542509
73.12393333,74.0089775
73.1474,73.89242721
73.16893333,73.75816023
73.19033333,73.64333651
73.2132,73.50104473
73.23686667,73.38551728
73.2612,73.35792196
73.28713333,73.3809255
73.3154,73.45290206
73.34573333,73.53717344
73.3784,73.62512441
73.4116,73.72832092
73.44473333,73.8169394
73.47826667,73.88636708
73.51253333,73.89880783
73.5494,73.92250542
73.58866667,73.93549355
73.62766667,73.93920967
73.66173333,73.98119288
73.68986667,74.08799372
73.713,74.19001093
73.73226667,74.25580175
73.74726667,74.29465178
73.75926667,74.36887326
73.769,74.45266842
73.77653333,74.51516958
73.78273333,74.59265497
73.78673333,74.68573723
73.78753333,74.74953826
73.7858,74.79031211
73.7804,74.84348949
73.77,74.83739264
73.755,74.8162467
73.736,74.84966697
73.71306667,74.94538342
73.6854,75.01748432
73.6542,75.09945275
73.62,75.18796131
73.58446667,75.30466372
73.54806667,75.36189833
73.51046667,75.34624984
73.4704,75.3030403
73.42706667,75.22588777
73.38186667,75.10899978
73.33506667,75.01597748
73.28586667,74.96289399
73.23593333,74.87145847
73.18613333,74.82654128
73.13766667,74.86103349
73.09173333,74.95753462
73.04926667,75.04552918
73.0122,75.10060301
72.97926667,75.1251496
72.94833333,75.11102356
72.9194,75.10114381
72.89733333,75.03041352
72.88386667,74.92299529
72.8792,74.83419986
72.88166667,74.76560468
72.89233333,74.75248264
72.91126667,74.76000011
72.9372,74.76113002
72.97,74.81089666
73.00726667,74.90612192
73.0474,75.00051271
73.0916,75.09256039
73.13993333,75.16454618
73.19186667,75.27395816
73.2476,75.33821171
73.3066,75.48190728
73.36786667,75.61134855
73.43106667,75.6601342
73.4962,75.7402804
73.56146667,75.7537245
73.62646667,75.82442785
73.69093333,75.92149362
73.75546667,76.03830407
73.8212,76.17283122
73.8898,76.24943952
73.9622,76.35351588
74.03773333,76.43077292
74.11633333,76.42009782
74.19886667,76.4000322
74.28386667,76.33099356
74.36973333,76.21897055
74.45506667,76.10326795
74.5374,76.03248605
74.61486667,75.97628218
74.687,75.89713584
74.75326667,75.87497643
74.81333333,75.84678086
74.86806667,75.82929474
74.91786667,75.86457648
74.96286667,75.86159112
75.0028,75.86275884
75.03866667,75.86871021
75.0706,75.9345031
75.09766667,76.02723679
75.12246667,76.12410465
75.15053333,76.21139882
75.18206667,76.28257308
75.2188,76.33876309
75.26126667,76.32030323
75.30893333,76.33112459
75.36086667,76.32285886
75.41766667,76.30218961
75.479,76.33632598
75.54506667,76.38551144
75.61526667,76.51400979
75.68926667,76.58021195
75.76693333,76.64939611
75.84773333,76.70871273
75.9314,76.74319141
76.01673333,76.74947624
